A0A0A7C6B9,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
F8W6A4,?,IPR015915;IPR011498;,[GO:0005654],"KLHDC3,,,,,,,,"
B4DH12,?,IPR016477;IPR011009;,[GO:0016301],",,,,,,,,"
G1EQE9,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A024RB45,?,?,[GO:0005829];[GO:0005654],"PRR13 hCG_20677,,,,,,,,"
Q6ZMZ4,?,?,?,",,,,,,,,"
F4YU14,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
Q8WY74,?,?,?,",,,,,,,,"
J3KRV5,?,IPR010796;,?,"MKS1,,,,,,,,"
J3KRY8,?,IPR029071;IPR001012;,[GO:0043231];[GO:0005654];[GO:0005886],"ASPSCR1,,,,,,,,"
J3KS53,?,?,?,"ANKRD12,,,,,,,,"
B4DSF5,?,?,?,",,,,,,,,"
A0A140C6K7,?,IPR009003;IPR001254;IPR018114;,[GO:0016021];[GO:0004252],"TMPRSS3,,,,,,,,"
A0A0J9YYJ3,?,IPR005178;,[GO:0016021],"TMEM184B,,,,,,,,"
A0A140VJV4,?,IPR026715;IPR029385;,?,",,,,,,,,"
A0A087WYX9,?,IPR008160;IPR000885;,[GO:0005201],"COL5A2,,,,,,,,"
A0A087WV68,?,IPR012677;IPR035979;IPR000504;,[GO:0003723],"TARDBP,,,,,,,,"
A0A1S5QRA1,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
B4DUE4,?,IPR001611;IPR031782;IPR032675;,[GO:0016301],",,,,,,,,"
C3W973,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;,[GO:0016021];[GO:0042613];[GO:0002504];[GO:0006955],"HLA-DRB1,,,,,,,,"
H3BP45,?,IPR033035;IPR026136;,[GO:0007605];[GO:0048741],",,,,,,,,"
A0A2H4V664,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
Q9H6N8,?,?,?,",,,,,,,,"
H3BMR1,?,IPR003746;IPR036591;,?,"C15orf40,,,,,,,,"
S4W4Z9,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A0H4LVC9,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-G,,,,,,,,"
K7EP60,?,IPR031441;,?,"C19orf57,,,,,,,,"
F8VV50,?,IPR018499;,[GO:0016021],"TSPAN19,,,,,,,,"
C5H6K7,?,IPR002429;IPR034210;IPR001505;IPR008972;IPR014222;IPR011759;IPR036257;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0005507];[GO:0004129],"COII,,,,,,,,"
A0A2P9AKN1,?,?,?,"BQ8482_20318,,,,,,,,"
A8K4F5,?,IPR008598;IPR034734;IPR027370;IPR001841;IPR013083;IPR017907;,[GO:0046872],",,,,,,,,"
A0PJH0,?,IPR000203;IPR000082;IPR036364;,[GO:0016021],"GPR110,,,,,,,,"
A0A2P9AJU0,?,?,?,"BQ8482_20026,,,,,,,,"
Q2TAB6,?,IPR027417;,?,"RABL2A,,,,,,,,"
X6RE50,?,IPR020846;IPR005828;IPR036259;,[GO:0016021];[GO:0022857],"SLC22A16,,,,,,,,"
Q9UG14,?,IPR001909;IPR036051;IPR036236;IPR013087;,[GO:0005622];[GO:0046872];[GO:0003676];[GO:0006355],"DKFZp434G1621,,,,,,,"
A7UP02,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
B3KMT9,?,IPR021832;IPR003903;,?,",,,,,,,,"
X5JBB1,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
Q7Z375,?,IPR008083;IPR013836;,[GO:0016021];[GO:0007155],"DKFZp686I22213,,,,,,,,"
A0A0N7A4L0,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
B1ALM3,?,IPR031649;IPR005821;IPR014873;IPR005450;IPR005446;IPR002077;IPR027359;,[GO:0005891];[GO:0005245];[GO:0034765],"CACNA1S,,,,,,,,"
A0A1U9X8T3,?,?,?,",,,,,,,,"
A0A2P9AD05,?,IPR012340;IPR006196;IPR022967;IPR004368;,[GO:0003743],"infA BQ8482_110930,,,,,,,,"
E9PMS5,?,IPR000210;IPR011333;IPR003131;,[GO:0051260],"KCTD21,,,,,,,,"
E7ET42,?,IPR020969;IPR005821;IPR003937;IPR003948;IPR013821;IPR028325;,[GO:0008076];[GO:0005249],"KCNQ3,,,,,,,,"
F8WAU0,?,?,?,"ACAP2,,,,,,,,"
F8WB32,?,?,?,"SPAG16,,,,,,,,"
B5A233,?,IPR035898;IPR000197;,[GO:0005634];[GO:0004402];[GO:0003712];[GO:0008270];[GO:0006355],"CREBBP,,,,,,,"
A0A096LPD7,?,IPR001781;,[GO:0046872],"LDB3,,,,,,,,"
A0A068BEU0,?,?,?,"BRCA2,,,,,,,,"
B2CB39,?,IPR000568;IPR023011;IPR035908;,[GO:0016021];[GO:0005743];[GO:0045263];[GO:0015078];[GO:0015986],"ATP6,,,,,,,"
C1K3N4,?,IPR011029;IPR000488;IPR001368;IPR020465;IPR034024;IPR034029;,[GO:0016021];[GO:0045569];[GO:0007165],"TNFRSF10A,,,,,,,,"
E9PJM3,?,IPR007474;IPR036767;IPR036047;IPR001810;IPR018958;IPR037883;,[GO:0005829];[GO:0005654],"FBXO3,,,,,,,,"
Q68J66,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,[GO:0016021],"HLA-B,,,,,,,,"
A0A2P9AVS9,?,IPR036291;IPR002347;,?,"BQ8482_60217,,,,,,,,"
H3BMJ6,?,?,?,"NOMO2,,,,,,,,"
D3YTJ0,?,?,?,"ACC1,,,,,,,,"
Q96MJ9,?,?,?,",,,,,,,,"
Q9NZ46,?,IPR031793;,?,",,,,,,,,"
A8K9M4,?,IPR000074;,[GO:0005576];[GO:0008289];[GO:0006869];[GO:0042157],",,,,,,,,"
A0A1W2PRF9,?,IPR002937;IPR036188;,[GO:0016491],"PPOX,,,,,,,,"
A0A2U8RNK7,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A0A7C487,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
S4R3N9,?,IPR004686;,[GO:0016020];[GO:0015075],"SFXN3,,,,,,,,"
L8EA63,?,?,?,"TNFRSF10A,,,,,,,,"
B7Z7V0,?,IPR000562;IPR000585;IPR036375;IPR018487;IPR018486;IPR024079;IPR028688;IPR001818;IPR021190;,[GO:0031012];[GO:0004222];[GO:0008270];[GO:0030574];[GO:0050900];[GO:0001503],",,,,,,,,"
K7EJZ2,?,IPR030379;IPR027417;IPR030645;IPR005225;,[GO:0005525],"SEPT9,,,,,,,,"
K7ERH5,?,IPR036168;IPR028565;,?,"AP1M2,,,,,,,,"
K7EML7,?,?,?,"LSM7,,,,,,,,"
A0AQY2,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
A0A0G2R0S4,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A0A0PMC3,?,IPR005798;IPR005797;IPR027387;IPR016174;,[GO:0016021];[GO:0005739];[GO:0009055];[GO:0022904],"CYTB,,,,,,,,"
A0A109NRH7,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
G0WVD1,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
S5DU01,?,IPR007110;IPR036179;IPR013783;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A1C8DVU0,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DQB1,,,,,,,,"
K7EQD4,?,?,?,"CANT1,,,,,,,,"
H0YDQ5,?,IPR029547;,[GO:0005634];[GO:0043565];[GO:0006355],"SOX13,,,,,,,"
M9PAJ3,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DR4I,,,,,,,,"
A0A2P9AE28,?,?,?,"BQ8482_111318,,,,,,,,"
A0A0P1IVW8,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-C,,,,,,,,"
Q9NZS8,?,IPR011705;,?,",,,,,,,,"
F5GWA2,?,IPR026650;,[GO:0000139],"NUMA1,,,,,,,,"
K7EML9,?,IPR010400;IPR037047;IPR005746;IPR036249;IPR013766;,[GO:0005623];[GO:0015035];[GO:0045454];[GO:0006662],"TXNL1,,,,,,,,"
F8VXQ4,?,?,?,"LETMD1,,,,,,,,"
A0A0A7C5R1,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
Q5JRS2,?,IPR000594;IPR035985;,[GO:0008641],"UBA1,,,,,,,,"
B4E1A4,?,IPR011009;IPR000719;,[GO:0005524];[GO:0004672],",,,,,,,,"
B4E252,?,IPR029207;,?,",,,,,,,,"
A0A0A0MSV5,?,?,?,"POU2F1,,,,,,,,"
A0A096VVQ9,?,IPR005798;IPR036150;IPR005797;IPR027387;IPR030689;IPR016174;,[GO:0016021];[GO:0005743];[GO:0045275];[GO:0046872];[GO:0008121];[GO:0006122],"CYTB,,,,,,,"
H0Y359,?,IPR019193;,?,"UBE3D,,,,,,,,"
Q9NUL6,?,IPR011993;IPR001849;IPR023394;IPR000904;,[GO:0005086];[GO:0032012],",,,,,,,,"
Q9NYD9,?,?,?,",,,,,,,,"
A0A1Z2RP59,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;,[GO:0016021];[GO:0042613];[GO:0002504];[GO:0006955],"HLA-DQB1,,,,,,,,"
F4YU27,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A286LWX1,?,IPR002888;IPR036884;IPR036010;IPR001041;IPR006058;IPR000674;IPR036856;IPR016208;IPR014313;IPR008274;IPR037165;IPR005107;IPR036683;IPR016166;IPR036318;IPR002346;IPR022407;,[GO:0051537];[GO:0009055];[GO:0071949];[GO:0005506];[GO:0043546];[GO:0051287],"AOX1,,,,,,,"
A0A2K4XGE4,?,IPR007110;IPR036179;IPR013783;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-C,,,,,,,,"
J3QS92,?,IPR013320;IPR001079;,[GO:0030246],"LGALS9,,,,,,,,"
A8MTP4,?,IPR018957;IPR001841;IPR013083;IPR017907;,[GO:0046872],"SCAF11,,,,,,,,"
B7Z2H5,?,IPR027357;IPR026791;IPR037014;IPR010703;,[GO:0005622];[GO:0005096];[GO:0005085];[GO:0007264],",,,,,,,,"
E9PHJ4,?,IPR007110;IPR036179;IPR013783;,?,"L1CAM,,,,,,,,"
B2R6A9,?,IPR037647;IPR019098;,?,",,,,,,,,"
B2R879,?,IPR008795;,[GO:0016021],",,,,,,,,"
A0A0E3DDF6,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A0N7A6V8,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DPB1,,,,,,,,"
A0A0D6E1V4,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-B,,,,,,,,"
A0A0U1RRE6,?,IPR039134;IPR036895;,[GO:0017065];[GO:0006284],"SMUG1,,,,,,,,"
W6AX83,?,IPR029020;IPR024041;IPR002229;,[GO:0016021];[GO:0008519],"RHD,,,,,,,,"
Q6IS73,?,IPR005076;IPR029044;,[GO:0016021];[GO:0016758];[GO:0005975],"ABO,,,,,,,"
A0A2P9ANX3,?,?,?,"BQ8482_320005,,,,,,,,"
L8E8W9,?,?,?,"KRTAP9-3,,,,,,,,"
A0A2U8J8H1,?,IPR007110;IPR036179;IPR013783;IPR013106;,?,"IgH,,,,,,,,"
C9JJQ8,?,IPR002452;IPR000217;IPR036525;IPR017975;IPR003008;,[GO:0005874];[GO:0015630];[GO:0005525];[GO:0003924];[GO:0005200];[GO:0007017],"TUBA4A,,,,,,,,"
Q6RAS1,?,IPR022047;IPR029504;,[GO:0070062];[GO:0021987],"MCPH1,,,,,,,,"
Q6P3V5,?,IPR001881;IPR013032;IPR000742;IPR000152;IPR018097;IPR009030;,[GO:0005509],"NOTCH4,,,,,,,,"
Q3MS87,?,IPR017441;IPR001245;IPR000980;IPR036860;,[GO:0005524];[GO:0004672],",,,,,,,,"
M9P8Z9,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A2Q6I3,?,IPR009003;IPR001254;,[GO:0004252],",,,,,,,,"
E9PR52,?,IPR000677;IPR028541;IPR011583;IPR001223;IPR017853;,[GO:0005615];[GO:0008061];[GO:0005975],"CHI3L2,,,,,,,,"
S4R463,?,IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;,?,"OBSL1,,,,,,,,"
Q5QPI9,?,IPR000407;,[GO:0005794];[GO:0016021];[GO:0016787],"ENTPD6,,,,,,,,"
Q7KZ40,?,IPR016344;,[GO:0003779];[GO:0002162],"DMD,,,,,,,,"
D6RAU9,?,IPR027726;IPR027370;IPR001841;IPR017907;,[GO:0046872];[GO:0004842];[GO:0051726],"TRIM36,,,,,,,,"
A0A0K0KR72,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
I3L4E7,?,IPR023471;IPR007533;,[GO:0005507],"COX11,,,,,,,,"
B4E243,?,IPR007657;,[GO:0016757],",,,,,,,"
A0A0A7C6B2,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
E9RK92,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
U5YEH4,?,IPR011161;IPR037055;IPR011162;,?,"HLA-A,,,,,,,,"
F4YU99,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
B7Z5U4,?,IPR027325;IPR027640;IPR019821;IPR001752;IPR036961;IPR027417;,[GO:0005874];[GO:0005524];[GO:0008569];[GO:0008017];[GO:0007018],",,,,,,,"
H0YH19,?,?,?,"USP28,,,,,,,,"
U5YCV9,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
J3QSA2,?,IPR000195;IPR035969;,?,"SGSM2,,,,,,,,"
B4E3V0,?,?,?,",,,,,,,,"
A0A2R8YEI1,?,IPR000001;IPR013806;IPR018056;IPR038178;IPR003609;,?,"HGF,,,,,,,,"
E9PRI2,?,?,?,"EIF3M,,,,,,,,"
A0A087WT45,?,IPR026204;,[GO:0005829];[GO:0043231];[GO:0005654],"GRIPAP1,,,,,,,,"
A0A087WUI8,?,IPR001451;IPR018357;IPR005835;IPR029044;,[GO:0016779];[GO:0009058],"GMPPA,,,,,,,,"
G1EPH1,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A0A7C8X6,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A2P9ASN2,?,?,?,"BQ8482_380362,,,,,,,,"
B7Z2G7,?,IPR038842;IPR015671;,?,",,,,,,,,"
A0A2P9FIP2,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-A,,,,,,,,"
V9GY32,?,IPR007715;,[GO:0006744],"COQ4,,,,,,,,"
V9GY36,?,IPR038765;IPR001394;IPR018200;IPR028889;,[GO:0036459];[GO:0016579];[GO:0006511],"USP21,,,,,,,,"
E9PMC9,?,IPR033482;IPR005491;IPR036142;,[GO:0005654];[GO:0006355],"EMSY,,,,,,,"
F4NBR4,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,[GO:0016021],"HLA-B,,,,,,,,"
Q8NHK8,?,IPR036179;IPR013783;IPR003599;IPR013151;,[GO:0016021],"KIR3DL1,,,,,,,,"
U5GXS0,?,IPR013320;IPR036055;IPR023415;IPR002172;IPR000998;,[GO:0005794];[GO:0016021],"MALRD1,,,,,,,,"
B4DJ95,?,IPR013520;IPR037431;IPR012337;IPR036397;,[GO:0008408];[GO:0003676];[GO:0006364],",,,,,,,,"
F5H588,?,?,?,"INPPL1,,,,,,,,"
A0A2P9AWQ9,?,IPR029149;IPR036005;IPR000994;,?,"BQ8482_850008,,,,,,,,"
B4DHT2,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;,[GO:0016021];[GO:0042613];[GO:0002504];[GO:0006955],",,,,,,,,"
K7ERR9,?,IPR015943;IPR036322;,?,"EML2,,,,,,,,"
H3BS92,?,?,?,"NUPR1,,,,,,,,"
M0QYF7,?,IPR001266;IPR038111;IPR036390;,[GO:0005840];[GO:0003735];[GO:0006412],"RPS19,,,,,,,,"
K9L8C3,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A0S2Z4H0,?,IPR005677;IPR024083;IPR018951;IPR022761;IPR008948;,[GO:0045239];[GO:0004333];[GO:0006106];[GO:0006099],"FH,,,,,,,,"
B2WRF9,?,IPR024791;IPR033945;IPR000298;IPR035973;IPR013833;,[GO:0016021];[GO:0005739];[GO:0004129];[GO:0019646],"COX3,,,,,,,,"
A0A087WVE8,?,IPR030361;IPR023214;IPR006539;,[GO:0016021];[GO:0005524];[GO:0000287];[GO:0004012],"ATP11A,,,,,,,,"
A0A0A7C647,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A077CY02,?,IPR029034;IPR001839;IPR015615;IPR017948;,[GO:0005576];[GO:0008083],"BMP7,,,,,,,,"
A0A0S2Z5R8,?,IPR022078;,[GO:0016021],"CD99L2,,,,,,,,"
Q6ZPA4,?,?,[GO:0016021],",,,,,,,,"
A0A2P9ATL2,?,IPR011251;IPR036661;IPR016215;,[GO:0004497];[GO:0016705],"yxeK BQ8482_440020,,,,,,"
E2D5T3,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
M0R0W0,?,IPR026113;IPR029063;,?,"METTL6,,,,,,,,"
Q59G87,?,IPR000210;IPR011333;,?,",,,,,,,,"
A0A2Y9CYE6,?,IPR007110;IPR036179;IPR013783;IPR013106;,?,"IgH,,,,,,,,"
B7Z2D7,?,IPR030691;IPR008379;IPR007477;,[GO:0005911];[GO:0005856];[GO:0005886];[GO:0003779];[GO:0005198];[GO:0030866];[GO:0007016];[GO:0001558],",,,,,,,,"
H0YAP9,?,?,?,"LAMA4,,,,,,,,"
A0A2R8Y6Q9,?,IPR023246;,?,"AUTS2,,,,,,,,"
A0A2R8Y6R5,?,IPR002110;IPR020683;IPR036770;,?,"CLPB,,,,,,,,"
J7F508,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
F2XI43,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-B,,,,,,,,"
A0A2P9AK24,?,IPR013096;IPR009057;IPR018060;IPR018062;IPR014710;IPR011051;IPR020449;,[GO:0003700];[GO:0043565];[GO:0006351],"BQ8482_20114,,,,,,,"
I3QNU9,?,IPR015943;IPR001680;IPR017986;IPR036322;,?,"GNB2L1,,,,,,,,"
A0A0A7C6R3,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
M0QZL0,?,IPR032069;IPR038093;,?,"USP29,,,,,,,,"
M0R0B6,?,IPR016125;IPR029761;,[GO:0005829];[GO:0016920],"PGPEP1,,,,,,,,"
A0A2P9AFB8,?,IPR011611;IPR029056;,[GO:0016301],"BQ8482_111725,,,,,,,,"
A0A1X9I4P5,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
M4MD36,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
A0A2P9ACB5,?,IPR036010;IPR001041;IPR017896;IPR017900;IPR009010;IPR006478;IPR006657;IPR006656;IPR006963;IPR019574;,[GO:0009055];[GO:0008863];[GO:0051536];[GO:0043546];[GO:0015942],"BQ8482_110688,,,,,,,,"
J3QSU0,?,IPR033635;IPR033636;IPR002110;IPR020683;IPR036770;,[GO:0005829];[GO:0043231];[GO:0005886];[GO:1900383],"ANKS1B,,,,,,,,"
Q53TJ8,?,?,?,"FLJ14082,,,,,,,,"
Q6YBN2,?,IPR039032;IPR030631;,[GO:0016020];[GO:0048786];[GO:0017137];[GO:0048791];[GO:0017157],"RIM2,,,,,,,,"
A0A0A0MT59,?,IPR008676;IPR038217;IPR026541;IPR038012;,[GO:0035267];[GO:0006325];[GO:0006355];[GO:0006351],"MORF4L2,,,,,,"
A0A087WTL9,?,IPR006630;IPR036388;IPR036390;,[GO:0003723],"LARP4,,,,,,,,"
A0A1W1RMX8,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-A,,,,,,,,"
A0A2R8Y4T6,?,?,?,"ALDOA,,,,,,,,"
A0A087X236,?,?,?,"DZANK1,,,,,,,,"
A0A120GWC7,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
A0A0A7C8I6,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DPB1,,,,,,,,"
H3BUG1,?,IPR001250;IPR016305;IPR014710;IPR011051;,[GO:0004476];[GO:0008270];[GO:0005975];[GO:0009298],"MPI,,,,,,,,"
B4DSY8,?,IPR034998;IPR002110;IPR020683;IPR036770;,[GO:0004519],",,,,,,,,"
A0A1J0PQ15,?,IPR000568;IPR023011;IPR035908;,[GO:0016021];[GO:0005743];[GO:0045263];[GO:0015078];[GO:0015986],"ATP6,,,,,,,"
A0A0D5CC39,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
V9H1D5,?,?,?,",,,,,,,,"
A6NMT1,?,IPR000286;IPR003084;IPR023801;IPR037138;IPR023696;,[GO:0004407],"HDAC8,,,,,,,,"
Q6R6M6,?,IPR001195;,[GO:0016021],"GYPB,,,,,,,,"
M9P8L8,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
Q9UEG0,?,IPR000177;IPR035696;IPR003609;,[GO:0005576];[GO:0007596];[GO:0006508],"F11,,,,,,,,"
A0A087WZ07,?,IPR039231;,[GO:0018095],"TPGS2,,,,,,,,"
D6RCE1,?,?,?,"SEL1L3,,,,,,,,"
H0YEC1,?,?,?,"MAJIN,,,,,,,,"
X6RKN2,?,IPR003961;IPR036116;IPR007110;IPR036179;IPR013783;IPR013098;IPR003599;IPR003598;IPR013151;IPR026966;IPR026965;,[GO:0016021];[GO:0007411];[GO:0042552];[GO:0007422];[GO:0050808];[GO:0019226],"NFASC,,,,,,,,"
Q1WWL2,?,IPR007110;IPR036179;IPR013783;IPR003599;IPR013106;,[GO:0016021],"PTGFRN,,,,,,,,"
Q8WYS0,?,?,?,",,,,,,,,"
A0A0A7C6R4,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
Q658R1,?,IPR025110;,?,"DKFZp666B209,,,,,,,,"
F8WE79,?,?,?,"EEA1,,,,,,,,"
Q8N2Q6,?,IPR030394;IPR016496;IPR027417;,[GO:0005525],",,,,,,,,"
Q9TPQ5,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
G3V2F2,?,IPR009068;IPR000738;,[GO:0004812];[GO:0005524];[GO:0006418],"WARS,,,,,,,,"
O00375,?,IPR013544;IPR036691;IPR005135;IPR000477;,?,",,,,,,,,"
Q59EG1,?,IPR013026;IPR011990;,?,",,,,,,,,"
A0A1X9I4W5,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
B7Z9P6,?,IPR036236;IPR013087;,[GO:0003676],",,,,,,,,"
Q3B7B9,?,IPR027516;IPR008905;,[GO:0005852];[GO:0003743];[GO:0031369],"EIF3C,,,,,,,,"
D7GN77,?,IPR011162;IPR014745;IPR000353;,[GO:0042613];[GO:0019882];[GO:0006955],"HLA-DRB1,,,,,,,,"
B4DG27,?,IPR008083;IPR013836;,[GO:0016021];[GO:0007155],",,,,,,,,"
Q99906,?,IPR029020;IPR024041;IPR002229;,[GO:0016021];[GO:0008519],"RHD,,,,,,,,"
C9JXZ0,?,?,?,"PLOD2,,,,,,,,"
A5HU65,?,IPR033574;,[GO:0071222];[GO:0043124],"TNIP3,,,,,,,,"
A0A0G2R122,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A0M3LBD8,?,?,?,"MICA,,,,,,,,"
M9P9R1,?,IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A060VCY9,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;IPR010579;,[GO:0016021];[GO:0042612];[GO:0002474];[GO:0006955],"HLA-A,,,,,,,,"
D2CTD7,?,?,?,",,,,,,,,"
Q5NTA9,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-A,,,,,,,,"
A0A0N9M6F5,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011161;IPR037055;IPR011162;IPR001039;,?,"HLA-C,,,,,,,,"
A0A172WC72,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR001003;,[GO:0016021];[GO:0042613];[GO:0002504];[GO:0006955],"HLA-DPA1,,,,,,,,"
A6ZI08,?,IPR005798;IPR036150;IPR005797;IPR027387;IPR016174;,[GO:0016021];[GO:0005743];[GO:0070469];[GO:0009055];[GO:0046872];[GO:0022904],"CYTB,,,,,,,,"
Q9BYY3,?,IPR002367;IPR006024;,[GO:0007268];[GO:0007218],"PNOC,,,,,,,,"
Q9NWP4,?,IPR039008;,[GO:0005882];[GO:0005198],",,,,,,,,"
B2RBJ1,?,?,[GO:0016021],",,,,,,,,"
A0A0G4PZJ7,?,IPR007110;IPR036179;IPR013783;IPR003006;IPR003597;IPR011162;IPR014745;IPR000353;,[GO:0016021];[GO:0042613];[GO:0002504];[GO:0006955],"HLA-DQB1,,,,,,,,"
